Order ID,Order Date,Order Priority,Order Quantity,Discount,Ship Mode,CustID,ProductID,Ship Date
54368,11/1/2018 5:40,Not Specified,11,0.006,Regular Air,95,MC1763536,11/22/2018 15:58
55013,7/13/2018 18:08,Low,19,0.023,Regular Air,199,SP2086018,8/2/2018 15:06
55013,7/12/2018 20:05,Low,4,0.022,Regular Air,199,DK1298518,7/19/2018 18:16
55077,10/5/2018 10:17,Critical,7,0.011,Regular Air,477,AB1010558,10/16/2018 9:13
55077,10/5/2018 15:03,Critical,15,0.018,Regular Air,477,CL1270092,10/11/2018 23:21
55206,11/2/2018 5:02,Medium,8,0.001,Express Air,95,SC2084582,11/23/2018 20:45
55492,9/19/2018 6:22,Critical,7,0.004,Express Air,477,MW182207,9/27/2018 12:10
55744,10/21/2018 9:18,Critical,6,0.012,Regular Air,484,CC2370108,10/23/2018 5:37
57217,1/22/2018 22:49,Medium,5,0.014,Regular Air,462,TS2150545,1/23/2018 7:19
58496,6/12/2018 17:17,Not Specified,6,0.008,Regular Air,486,RD1958514,6/22/2018 13:45
386,1/24/2018 17:56,High,9,0.01,Regular Air,366,SF1096560,2/22/2018 6:57
386,1/25/2018 11:55,High,5,0.024,Regular Air,366,GM144551,2/21/2018 18:33
513,4/30/2018 16:26,High,4,0.018,Delivery Truck,495,KN1639048,5/6/2018 9:49
802,1/4/2018 0:07,Critical,14,0.011,Regular Air,496,LS1723082,1/15/2018 23:59
802,1/4/2018 22:19,Critical,13,0.007,Regular Air,496,BS1138059,1/29/2018 14:12
965,5/15/2018 18:50,Low,14,0.007,Delivery Truck,236,LS1720045,5/24/2018 16:45
1127,9/18/2018 21:09,Not Specified,16,0.012,Regular Air,494,AG6758,10/4/2018 17:07
3460,10/2/2018 22:18,High,9,0.001,Regular Air,505,TS2134018,10/13/2018 14:29
4006,1/3/2018 18:00,Medium,4,0.012,Regular Air,236,LR1703548,2/2/2018 21:53
4387,10/23/2018 16:13,Critical,13,0.001,Delivery Truck,504,GM1444092,11/13/2018 1:15
4512,10/24/2018 23:24,Low,17,0.004,Delivery Truck,504,GM1444037,11/14/2018 11:46
4773,12/23/2018 12:02,Critical,5,0.017,Delivery Truck,416,JK1612059,1/3/2019 5:51
6403,2/11/2018 2:23,Low,13,0.025,Regular Air,499,FH14350139,3/12/2018 7:02
6754,8/11/2018 15:54,High,5,0.02,Regular Air,508,ED13885144,8/16/2018 21:16
8006,6/4/2018 21:50,Medium,10,0.024,Express Air,494,PS1904527,6/10/2018 13:00
8323,9/6/2018 21:23,High,20,0.001,Express Air,236,BF1100558,9/27/2018 0:58
8480,1/29/2018 19:19,High,10,0.025,Regular Air,509,AF1088564,1/31/2018 1:21
8480,1/29/2018 2:50,High,7,0.012,Regular Air,509,MW182207,2/25/2018 12:45
11111,1/18/2018 18:25,Medium,20,0.018,Regular Air,511,JG15160139,2/10/2018 1:02
11111,1/18/2018 4:25,Medium,7,0.002,Regular Air,511,CA1226592,2/8/2018 18:48
12322,5/11/2018 6:49,Critical,3,0.021,Express Air,512,AS1022527,5/20/2018 4:54
13638,10/1/2018 6:35,High,1,0.004,Regular Air,505,AB1010558,10/11/2018 1:05
14247,8/16/2018 9:30,Critical,11,0,Regular Air,518,JE1616559,9/12/2018 3:53
18244,2/11/2018 0:52,Critical,16,0.024,Regular Air,304,MT1781545,2/13/2018 8:36
18528,4/30/2018 21:22,Critical,9,0.001,Regular Air,236,SF10065137,5/10/2018 22:57
18528,5/1/2018 7:29,Critical,1,0.025,Regular Air,236,ES14020120,5/7/2018 22:50
19616,12/23/2018 15:24,High,5,0.014,Regular Air,476,LF17185139,1/9/2019 8:17
19616,12/22/2018 6:52,High,16,0.012,Express Air,476,TC21295130,1/1/2019 15:20
20486,3/5/2018 11:28,High,19,0.017,Regular Air,500,SV2078559,3/22/2018 23:21
20486,3/5/2018 16:38,High,11,0.025,Regular Air,500,GM144551,3/9/2018 21:23
21089,7/29/2018 14:09,Medium,2,0.019,Delivery Truck,514,DB1306027,8/15/2018 5:43
24679,5/8/2018 19:48,Not Specified,1,0.016,Regular Air,206,HD1478548,5/29/2018 9:44
27684,9/6/2018 7:16,Low,5,0.003,Regular Air,499,BN1147027,9/10/2018 11:34
27811,3/5/2018 5:24,Not Specified,8,0.019,Regular Air,523,DW1319558,3/15/2018 6:10
29255,12/3/2018 17:04,Low,20,0.022,Express Air,502,JC157757,12/19/2018 8:58
29383,11/18/2018 13:14,Medium,13,0.002,Regular Air,236,PO188507,12/12/2018 20:45
29383,11/19/2018 3:58,Medium,4,0.024,Regular Air,236,BG1103564,11/21/2018 0:24
29383,11/18/2018 4:25,Medium,20,0.002,Regular Air,236,HR148307,11/26/2018 23:51
29383,11/18/2018 0:50,Medium,1,0.003,Regular Air,236,TS1143085,12/4/2018 12:22
30369,3/24/2018 2:13,Critical,17,0.014,Regular Air,518,JF529560,4/19/2018 16:25
30369,3/24/2018 1:44,Critical,15,0.023,Regular Air,518,EM1381092,4/7/2018 12:39
31812,8/1/2018 3:11,High,15,0.019,Regular Air,519,DL128657,8/28/2018 19:01
31812,8/1/2018 9:39,High,12,0.017,Regular Air,519,JB1600093,8/28/2018 17:12
32454,3/31/2018 0:28,Critical,16,0.017,Regular Air,524,DW1319558,4/21/2018 15:59
33510,12/3/2018 18:24,High,11,0.021,Regular Air,514,AS24023,12/17/2018 5:11
33510,12/2/2018 15:41,High,11,0.013,Regular Air,514,AA10480130,12/7/2018 1:32
38274,6/11/2018 20:34,High,7,0.021,Regular Air,525,MT1781545,6/29/2018 3:21
38274,6/10/2018 14:19,High,5,0.025,Regular Air,525,EB13750113,7/1/2018 9:27
38274,6/10/2018 3:06,High,7,0.015,Express Air,525,AB10150140,7/3/2018 14:52
38370,4/3/2018 19:50,High,6,0.008,Regular Air,221,MV17485113,4/24/2018 8:44
38466,8/18/2018 9:52,Critical,19,0.015,Regular Air,503,JF15415139,9/15/2018 19:54
38466,8/18/2018 16:12,Critical,7,0.012,Regular Air,503,JB5400117,8/27/2018 19:46
38466,8/17/2018 11:03,Critical,13,0.01,Regular Air,503,CA1226592,8/20/2018 4:45
39909,2/24/2018 14:32,Low,4,0.001,Regular Air,304,JW1522058,2/27/2018 11:12
40422,7/18/2018 3:30,Critical,3,0.014,Express Air,497,CS11950124,8/3/2018 1:13
41571,6/6/2018 8:58,Low,6,0.015,Regular Air,476,DJ88887148,7/2/2018 9:49
42082,12/18/2018 22:47,Critical,9,0.009,Regular Air,496,KM672060,12/28/2018 19:24
45059,2/4/2018 7:21,Not Specified,13,0.022,Regular Air,137,BS1180059,2/27/2018 2:48
46402,1/8/2018 5:48,Medium,15,0.005,Regular Air,524,PL1892588,1/13/2018 22:06
46402,1/9/2018 10:31,Medium,5,0.001,Regular Air,524,PS18970118,2/8/2018 8:19
46402,1/9/2018 2:14,Medium,16,0.015,Express Air,524,RM19375139,1/22/2018 19:58
46468,1/11/2018 16:25,Critical,14,0.003,Regular Air,514,DH367577,2/9/2018 20:02
46468,1/12/2018 17:33,Critical,13,0.022,Express Air,514,DP310586,1/16/2018 17:11
46468,1/12/2018 3:55,Critical,16,0.011,Regular Air,514,JL550561,1/19/2018 14:13
47303,12/6/2018 4:26,Medium,2,0.002,Regular Air,507,BE1133582,12/10/2018 16:30
47303,12/6/2018 11:52,Medium,11,0.023,Regular Air,507,JL58359,12/20/2018 8:08
47303,12/6/2018 7:03,Medium,5,0,Express Air,507,CA1226592,12/28/2018 9:25
47492,7/23/2018 3:17,High,14,0.008,Regular Air,508,BS1180059,8/22/2018 18:25
49797,3/9/2018 19:15,Not Specified,3,0.013,Regular Air,315,MH1811558,3/28/2018 15:31
49797,3/9/2018 22:51,Not Specified,17,0.007,Express Air,315,MZ1733545,3/28/2018 18:19
50083,4/9/2018 15:28,Not Specified,16,0.02,Delivery Truck,165,BT1168027,4/29/2018 15:05
51713,3/20/2018 16:48,Not Specified,19,0.023,Regular Air,508,MA1756048,3/21/2018 21:44
52512,7/8/2018 9:37,High,18,0.024,Regular Air,497,MH1811558,7/21/2018 0:14
52512,7/8/2018 9:40,High,10,0.005,Express Air,497,CD1279048,8/2/2018 21:50
52611,4/25/2018 10:52,Medium,4,0.007,Regular Air,521,BD172563,4/28/2018 20:09
52805,9/28/2018 16:13,High,16,0.014,Express Air,514,EM1414039,10/20/2018 8:33
52833,12/25/2018 19:59,Medium,19,0,Regular Air,525,LB1679558,1/3/2019 11:45
52930,11/9/2018 9:15,Low,12,0.015,Regular Air,115,AG1090082,11/14/2018 21:56
52930,11/8/2018 1:43,Low,14,0.011,Regular Air,115,DR129407,11/16/2018 11:06
52930,11/9/2018 7:25,Low,19,0.025,Regular Air,115,AB10060117,11/29/2018 19:17
52930,11/9/2018 12:31,Low,8,0.023,Regular Air,115,BH1171039,11/25/2018 11:51
53127,5/11/2018 10:39,High,8,0.001,Regular Air,137,MP1817545,6/10/2018 14:35
53127,5/12/2018 19:10,High,16,0.016,Regular Air,137,TH21235125,5/20/2018 4:14
53671,6/10/2018 11:26,Medium,11,0.011,Regular Air,519,CD1279048,7/10/2018 14:20
53671,6/10/2018 18:41,Medium,18,0.006,Regular Air,519,JK1609058,7/2/2018 10:07
53671,6/11/2018 17:38,Medium,15,0.009,Regular Air,519,DK1315048,6/14/2018 8:57
56580,8/15/2018 18:06,Not Specified,5,0.011,Regular Air,516,MC1757518,9/4/2018 21:49
56580,8/15/2018 13:44,Not Specified,19,0.007,Delivery Truck,516,MP181757,9/4/2018 6:46
56580,8/14/2018 9:17,Not Specified,6,0.024,Delivery Truck,516,RP19390102,8/24/2018 14:15
57091,10/31/2018 23:22,Medium,20,0.012,Express Air,514,MM1792082,11/7/2018 22:41
57185,5/24/2018 14:24,Medium,10,0.017,Regular Air,513,KE1642031,6/22/2018 7:47
59009,11/19/2018 1:04,Critical,12,0.007,Express Air,502,TB1152089,12/12/2018 0:31
59554,11/16/2018 9:53,Critical,6,0.023,Regular Air,516,VG217905,12/1/2018 10:43
454,12/26/2018 10:42,Low,19,0.018,Regular Air,527,RD1993026,1/5/2019 0:25
6432,11/11/2018 8:24,Critical,11,0.022,Regular Air,307,EM1381058,12/9/2018 15:37
6502,8/20/2018 16:42,Medium,18,0.006,Express Air,529,BP11290113,9/7/2018 19:32
6502,8/20/2018 11:12,Medium,12,0.017,Regular Air,529,DS1318093,9/15/2018 1:18
8961,6/28/2018 7:15,Low,9,0.019,Regular Air,535,RB193607,7/11/2018 5:36
11233,8/30/2018 7:47,Not Specified,12,0.014,Regular Air,537,GH144257,9/22/2018 19:41
11493,10/21/2018 8:04,Critical,13,0.01,Regular Air,113,JL5130108,11/7/2018 8:23
11975,4/13/2018 21:22,Critical,12,0.015,Regular Air,529,EH14005120,4/15/2018 4:35
13764,7/13/2018 0:55,Medium,14,0.012,Regular Air,528,SM2032036,8/6/2018 18:04
13953,5/31/2018 4:39,Critical,4,0.004,Regular Air,75,JH1582048,6/20/2018 19:47
15719,1/18/2018 13:11,Critical,1,0.014,Delivery Truck,538,JM1525027,2/14/2018 22:56
16450,5/16/2018 18:15,Medium,15,0.013,Regular Air,113,MM1726027,6/11/2018 19:45
17379,8/14/2018 23:44,Critical,7,0.007,Delivery Truck,328,FO1430545,8/22/2018 21:24
17573,9/5/2018 4:32,Low,7,0.018,Regular Air,539,SL2015566,9/6/2018 19:34
19523,11/30/2018 0:14,High,2,0.002,Regular Air,84,LC1687045,12/7/2018 21:53
20482,7/18/2018 6:45,Medium,10,0.016,Delivery Truck,540,KW6570107,8/9/2018 13:24
20482,7/19/2018 5:18,Medium,14,0.013,Regular Air,540,JE1574531,7/20/2018 23:29
21414,5/4/2018 21:19,Critical,20,0.021,Express Air,328,GD145907,5/25/2018 3:15
21859,11/18/2018 20:16,High,4,0.005,Regular Air,537,EM1414011,11/19/2018 14:11
21989,2/11/2018 13:15,Low,20,0.017,Regular Air,307,MS17365139,3/2/2018 1:03
21989,2/10/2018 7:49,Low,7,0.013,Regular Air,307,MH17290113,3/7/2018 17:16
27106,12/1/2018 20:28,High,4,0.002,Regular Air,307,MV8190117,12/5/2018 21:30
27106,12/2/2018 21:21,High,9,0.001,Regular Air,307,EM1396058,12/21/2018 4:28
27106,12/1/2018 20:07,High,13,0.008,Delivery Truck,307,PA9060117,12/27/2018 8:28
27106,12/2/2018 14:42,High,4,0.008,Regular Air,307,CD1192027,12/24/2018 21:29
27106,12/2/2018 15:40,High,11,0.001,Regular Air,307,TC2114582,12/26/2018 21:42
27811,3/5/2018 22:57,Not Specified,7,0.025,Regular Air,523,EB1411048,3/24/2018 0:33
30144,8/7/2018 7:03,Low,13,0.019,Delivery Truck,530,AB100157,9/4/2018 20:24
35077,10/7/2018 9:27,High,1,0,Regular Air,312,AM10705125,10/12/2018 12:04
36133,8/20/2018 15:19,Medium,7,0.02,Regular Air,396,CM1216027,9/2/2018 2:54
37891,10/20/2018 22:23,High,13,0.025,Regular Air,540,CS12175130,10/24/2018 12:29
37891,10/21/2018 1:31,High,3,0.01,Express Air,540,PL1892545,10/25/2018 13:11
37891,10/21/2018 17:37,High,3,0.008,Delivery Truck,540,KN670560,10/22/2018 18:15
37891,10/21/2018 23:36,High,11,0.024,Regular Air,540,BP123022,11/11/2018 17:22
38146,12/7/2018 19:51,Low,8,0.005,Regular Air,533,DV1346539,12/22/2018 5:33
39268,4/23/2018 3:35,Not Specified,5,0.005,Express Air,531,MG1820558,4/29/2018 12:56
39268,4/22/2018 1:09,Not Specified,9,0.011,Regular Air,531,MA1756048,5/17/2018 15:55
42274,9/3/2018 6:03,High,9,0.022,Regular Air,307,AS10090140,9/21/2018 21:12
42274,9/4/2018 12:53,High,9,0,Express Air,307,MS17365139,9/6/2018 3:44
44322,10/12/2018 13:11,Not Specified,16,0.004,Regular Air,529,MB1808592,11/8/2018 9:09
44579,6/3/2018 0:22,Not Specified,11,0.025,Regular Air,539,VM2168591,6/15/2018 12:03
45543,2/3/2018 23:29,Low,19,0.018,Delivery Truck,542,GM1450093,2/6/2018 11:44
47236,10/3/2018 1:36,High,3,0.003,Regular Air,312,AH1012082,10/24/2018 20:10
48261,3/19/2018 1:54,Medium,11,0.004,Delivery Truck,312,PA9060117,3/29/2018 12:24
57479,3/15/2018 20:57,High,17,0.004,Regular Air,298,TP2113082,3/29/2018 19:25
58690,11/6/2018 22:53,High,1,0.017,Delivery Truck,543,AB100157,12/6/2018 12:59
2978,5/2/2018 7:35,Critical,10,0.008,Regular Air,544,BO1142582,5/17/2018 9:23
7521,2/28/2018 7:55,Low,17,0.005,Express Air,394,RM19375139,3/17/2018 18:25
23169,6/24/2018 19:21,Critical,9,0.004,Regular Air,337,AF1087048,7/4/2018 15:25
37863,2/25/2018 21:15,High,9,0.016,Regular Air,398,MG768060,3/3/2018 1:42
8513,7/16/2018 6:17,Low,14,0.016,Regular Air,358,CR2625108,7/28/2018 18:06
10245,2/13/2018 5:11,Medium,11,0.016,Delivery Truck,353,DB1306027,3/9/2018 14:36
12320,12/21/2018 17:13,Critical,16,0.021,Delivery Truck,366,EJ1415531,1/9/2019 20:32
12326,2/2/2018 18:59,Critical,7,0.006,Regular Air,346,Co12640143,3/4/2018 15:56
21606,1/22/2018 13:08,Not Specified,12,0.018,Express Air,346,LD1685545,1/31/2018 5:54
23169,6/24/2018 2:14,Critical,15,0.004,Regular Air,337,CM1181545,7/8/2018 17:44
23522,4/11/2018 8:45,Critical,16,0.011,Regular Air,395,JW5220111,4/16/2018 18:05
25280,5/21/2018 15:00,Not Specified,1,0.017,Regular Air,382,MV8190117,5/30/2018 2:43
25536,7/22/2018 0:45,Low,4,0.015,Regular Air,298,KD1649545,8/12/2018 9:28
29666,12/31/2018 15:46,Not Specified,3,0.01,Regular Air,399,PO188507,1/21/2019 14:39
33987,10/25/2018 20:51,High,9,0.024,Delivery Truck,373,RB943575,11/4/2018 13:36
46531,8/21/2018 7:47,Low,11,0.012,Regular Air,342,MG1820558,9/10/2018 15:49
47459,8/18/2018 14:06,Not Specified,15,0.008,Regular Air,417,CA12265139,9/3/2018 11:04
51783,11/12/2018 13:22,Medium,13,0.002,Regular Air,294,MS1798058,12/4/2018 19:33
55202,8/25/2018 12:30,Low,1,0.006,Regular Air,410,NP1832582,9/17/2018 2:32
58372,4/3/2018 13:45,Low,2,0.022,Express Air,294,SP205457,4/23/2018 9:13
16260,11/14/2018 3:03,High,17,0.014,Delivery Truck,299,SC10680134,11/27/2018 3:57
23558,8/10/2018 14:59,Low,16,0.004,Regular Air,207,DC1328582,9/7/2018 14:56
23558,8/10/2018 13:39,Low,20,0.023,Delivery Truck,207,LW1699045,8/19/2018 21:45
30593,7/26/2018 16:21,Critical,17,0.004,Express Air,116,SC2072518,8/1/2018 21:14
30593,7/26/2018 6:56,Critical,10,0.024,Regular Air,116,CV2805134,7/31/2018 10:02
39492,4/18/2018 0:54,Not Specified,10,0.011,Regular Air,548,CM1211564,4/19/2018 22:01
39492,4/17/2018 11:53,Not Specified,8,0.024,Regular Air,548,BT11395139,5/9/2018 6:00
42850,6/22/2018 11:35,Medium,11,0.021,Express Air,207,EM1414039,6/30/2018 23:22
49477,11/30/2018 10:47,Medium,1,0.01,Regular Air,17,BP11290113,12/28/2018 23:59
56550,4/8/2018 18:35,Not Specified,19,0.023,Regular Air,279,VS2182027,4/14/2018 10:40
57447,7/4/2018 6:51,Not Specified,18,0.002,Regular Air,17,DB1340582,7/29/2018 9:00
57447,7/5/2018 3:53,Not Specified,14,0,Regular Air,17,SV1078529,8/4/2018 6:58
3588,3/18/2018 2:20,Not Specified,17,0.008,Regular Air,554,ML1775545,4/16/2018 3:06
3588,3/19/2018 10:37,Not Specified,13,0.004,Regular Air,554,JL1523536,4/10/2018 22:28
3588,3/19/2018 18:17,Not Specified,5,0.024,Regular Air,554,CH207060,3/20/2018 15:39
3588,3/19/2018 1:53,Not Specified,10,0.004,Delivery Truck,554,DA1345031,4/2/2018 12:32
6402,4/23/2018 14:00,Low,3,0.006,Regular Air,184,CM1193531,5/20/2018 17:32
8704,7/1/2018 22:01,Medium,16,0.007,Regular Air,553,KD1649545,7/21/2018 3:34
8704,7/1/2018 5:33,Medium,16,0.008,Regular Air,553,SP205457,7/3/2018 19:01
10243,12/24/2018 9:54,High,3,0.006,Regular Air,556,BN1151545,1/5/2019 22:12
14976,7/22/2018 11:34,High,14,0.01,Regular Air,553,DK1298582,8/9/2018 5:16
16258,7/6/2018 9:42,Medium,11,0.005,Regular Air,557,DC1328582,7/18/2018 6:29
16258,7/7/2018 6:47,Medium,4,0.025,Regular Air,557,JM15265102,7/27/2018 15:01
16993,11/17/2018 17:07,Medium,4,0.021,Regular Air,558,ML1826548,12/5/2018 2:07
23107,6/12/2018 13:08,Medium,18,0.001,Regular Air,552,MC1759051,6/24/2018 0:35
23556,1/10/2018 13:32,Medium,2,0.003,Express Air,556,TB2117564,2/7/2018 17:26
30626,4/26/2018 3:12,Critical,1,0.019,Express Air,184,KD1649545,5/17/2018 0:58
38531,12/6/2018 14:19,Low,6,0.023,Express Air,551,JD606086,12/19/2018 13:03
42373,8/17/2018 13:20,Not Specified,18,0.012,Express Air,415,MV8190117,9/12/2018 1:10
47747,11/21/2018 19:10,High,7,0.002,Express Air,556,SM10005116,12/10/2018 9:57
47810,8/15/2018 23:35,Critical,19,0.009,Regular Air,551,AF1088558,8/30/2018 20:42
52389,10/21/2018 13:48,Critical,1,0.007,Regular Air,560,FC1424528,10/27/2018 10:37
56647,8/4/2018 22:59,Medium,8,0.016,Regular Air,485,NG18430139,9/3/2018 7:36
610,8/2/2018 9:05,Critical,3,0.025,Express Air,562,DL1331591,8/6/2018 22:12
1440,8/9/2018 10:51,Low,1,0.011,Regular Air,563,BS116657,8/24/2018 12:13
3749,2/23/2018 2:39,Medium,14,0.017,Regular Air,564,DK1315031,3/25/2018 23:03
4070,6/11/2018 7:36,High,3,0.022,Express Air,562,KN163907,6/19/2018 12:00
6947,7/19/2018 6:35,Critical,9,0.013,Regular Air,566,BS1166545,7/24/2018 7:40
8288,5/9/2018 18:43,Critical,9,0.017,Regular Air,409,CR1282058,5/13/2018 18:50
10695,5/3/2018 12:24,High,15,0.011,Regular Air,405,ML1826548,5/17/2018 7:23
11719,2/5/2018 12:16,Not Specified,3,0.022,Delivery Truck,561,NS1850528,3/7/2018 6:50
11719,2/5/2018 10:35,Not Specified,12,0.002,Regular Air,561,FC1424528,2/19/2018 14:44
11719,2/5/2018 23:02,Not Specified,4,0.007,Regular Air,561,CM1181597,2/20/2018 7:19
19621,9/8/2018 7:11,Critical,15,0.023,Regular Air,409,PB192107,9/29/2018 10:16
19621,9/8/2018 15:12,Critical,6,0.016,Express Air,409,NF1838527,9/21/2018 17:04
20967,3/15/2018 17:59,High,11,0.025,Regular Air,405,JL1517559,4/4/2018 21:48
20967,3/16/2018 10:38,High,20,0.022,Regular Air,405,LW1682558,3/31/2018 14:22
23557,5/31/2018 14:37,Not Specified,8,0.008,Regular Air,561,NZ1856558,6/8/2018 0:31
24966,12/17/2018 7:57,Medium,13,0.001,Regular Air,405,GA1472527,12/27/2018 20:04
27363,10/18/2018 8:30,Medium,14,0.004,Regular Air,405,JW522087,11/15/2018 0:45
29028,2/5/2018 23:05,Critical,3,0.021,Delivery Truck,409,AR10345140,3/2/2018 14:34
30081,12/18/2018 1:53,High,1,0.007,Regular Air,569,SS20140104,1/7/2019 10:26
30497,2/7/2018 5:01,Critical,12,0.016,Express Air,567,TB2125031,2/8/2018 4:30
30497,2/6/2018 22:51,Critical,2,0.016,Regular Air,567,DO343515,2/23/2018 7:50
31777,10/19/2018 10:30,Not Specified,13,0.02,Delivery Truck,566,RW1969027,11/8/2018 4:39
31777,10/20/2018 1:01,Not Specified,9,0.015,Regular Air,566,MS1798048,10/21/2018 22:12
33254,11/3/2018 14:23,Not Specified,2,0.013,Regular Air,561,SW2024559,11/4/2018 10:41
34180,9/3/2018 2:03,High,11,0.013,Express Air,409,DR129407,9/22/2018 3:17
37252,11/19/2018 4:34,Low,16,0.022,Regular Air,567,AH1012082,12/9/2018 1:20
37252,11/19/2018 19:22,Low,5,0.005,Regular Air,567,PO188507,12/3/2018 5:20
37252,11/19/2018 1:54,Low,2,0.003,Regular Air,567,BD1156088,12/2/2018 9:37
37252,11/20/2018 4:58,Low,9,0.022,Delivery Truck,567,JC610575,12/16/2018 18:48
43398,4/25/2018 7:28,Not Specified,3,0.002,Delivery Truck,559,PS1876048,5/20/2018 19:25
44871,5/3/2018 9:10,Critical,9,0.008,Regular Air,569,CC1247518,5/10/2018 10:56
47079,12/16/2018 17:26,Critical,3,0.001,Delivery Truck,570,LW1699045,1/6/2019 8:45
49828,8/30/2018 3:56,Medium,16,0.007,Express Air,570,CS12175130,9/1/2018 11:49
51009,11/6/2018 22:43,Not Specified,14,0.014,Regular Air,568,SC2072518,11/22/2018 0:33
55808,2/15/2018 9:31,Not Specified,3,0.005,Delivery Truck,570,DB1306027,2/17/2018 6:25
55808,2/14/2018 12:38,Not Specified,20,0.022,Regular Air,570,MC1742559,2/26/2018 12:00
59044,7/21/2018 17:34,Critical,8,0.001,Regular Air,470,KB1660058,8/13/2018 5:22
166,9/12/2018 3:35,High,20,0.012,Express Air,571,JF1556564,9/21/2018 6:57
197,4/7/2018 3:11,High,8,0.006,Regular Air,572,TS212057,4/17/2018 19:42
2657,10/17/2018 10:51,High,10,0.015,Delivery Truck,538,AS10090139,10/25/2018 11:33
2657,10/16/2018 8:28,High,14,0.002,Regular Air,538,JF1556564,10/28/2018 5:17
3488,1/7/2018 16:46,Medium,16,0.013,Delivery Truck,582,DB1306027,2/1/2018 3:36
3488,1/7/2018 9:54,Medium,5,0.019,Regular Air,582,JS1559559,1/26/2018 13:38
3622,11/27/2018 8:54,Low,4,0.025,Regular Air,583,AB10150120,12/25/2018 2:14
5281,11/1/2018 4:45,High,13,0,Delivery Truck,585,EB1384045,11/23/2018 21:28
5281,11/2/2018 23:38,High,4,0.001,Regular Air,585,BD116357,11/5/2018 4:15
5696,5/3/2018 3:02,Critical,20,0.013,Regular Air,475,JC15775102,5/17/2018 1:19
5696,5/3/2018 11:50,Critical,19,0.021,Regular Air,475,MY1738092,5/27/2018 20:42
5696,5/3/2018 5:58,Critical,18,0.007,Regular Air,475,RE1940539,5/5/2018 9:01
8064,5/13/2018 1:47,High,18,0.001,Delivery Truck,450,AB10060139,6/6/2018 22:04
8580,3/23/2018 11:21,High,2,0.015,Regular Air,203,MT807038,4/20/2018 5:10
8580,3/22/2018 9:18,High,13,0.002,Regular Air,203,AG1052548,4/12/2018 13:56
8993,5/29/2018 8:48,Medium,8,0.01,Express Air,477,VD2167039,6/15/2018 21:29
8996,6/2/2018 8:09,Low,19,0.013,Regular Air,152,AG1027092,7/2/2018 17:50
9124,10/16/2018 0:55,Low,17,0.012,Regular Air,58,TH1123561,10/29/2018 11:29
9124,10/17/2018 4:23,Low,9,0.017,Regular Air,58,RB194657,11/8/2018 6:08
9700,8/9/2018 8:09,Critical,19,0.015,Regular Air,598,PB192107,8/26/2018 5:49
11270,6/30/2018 7:33,High,6,0.006,Express Air,152,PB191057,7/5/2018 0:33
11815,9/13/2018 2:55,Low,7,0.011,Regular Air,601,JH1582045,10/13/2018 22:29
12867,3/11/2018 4:57,Not Specified,15,0,Express Air,576,EB1397518,3/16/2018 21:29
14500,6/25/2018 8:25,Not Specified,18,0.011,Regular Air,604,VS2182027,7/18/2018 17:09
14500,6/24/2018 0:17,Not Specified,1,0.011,Regular Air,604,CV2805134,6/26/2018 8:02
14884,9/28/2018 17:06,High,6,0.014,Regular Air,578,JE616574,10/24/2018 3:43
16262,1/2/2018 3:41,Low,20,0.009,Express Air,577,TG2164014,1/21/2018 10:21
16837,1/22/2018 21:44,Not Specified,7,0.011,Delivery Truck,591,CJ118757,2/17/2018 17:35
17058,1/1/2018 20:34,High,14,0.024,Regular Air,595,EM396086,1/24/2018 21:41
18884,6/25/2018 16:21,Not Specified,14,0.001,Delivery Truck,607,JL1583527,6/27/2018 11:13
18884,6/24/2018 13:49,Not Specified,9,0.021,Regular Air,607,BS1136545,7/23/2018 8:20
19557,10/30/2018 16:14,Low,9,0.014,Regular Air,574,AG1052582,10/31/2018 23:12
19557,10/30/2018 3:12,Low,6,0.008,Regular Air,574,JR1567054,11/13/2018 4:23
21063,4/15/2018 17:51,Low,18,0.011,Regular Air,601,JM15265102,4/27/2018 10:22
21063,4/16/2018 22:32,Low,6,0.002,Delivery Truck,601,DK1298558,5/16/2018 8:44
21412,7/13/2018 11:26,Not Specified,16,0.008,Regular Air,607,AR1051064,8/10/2018 10:54
21412,7/13/2018 5:37,Not Specified,19,0.009,Regular Air,607,KH636069,7/26/2018 17:31
